TransactionID,Amount,Hour,Distance_from_home_km,Distance_from_last_transaction_km,Ratio_to_median_purchase_price,Used_chip,Used_pin,Online_order,Class
TXN110274,22.14,18,4.04,2.22,0.906,0,0,0,0
TXN100931,130.01,21,7.98,2.69,1.385,1,1,1,0
TXN106259,169.97,4,27.68,21.05,1.199,0,0,1,0
TXN106310,290.19,4,11.16,9.57,1.32,0,1,1,0
TXN104345,35.06,11,2.8,6.24,1.998,1,1,0,0
TXN108800,21.63,12,15.28,4.84,0.359,0,1,0,0
TXN111070,53.78,15,9.49,2.61,2.26,0,1,0,0
TXN112618,321.2,0,0.85,4.45,0.535,0,1,0,0
TXN100359,15.28,5,20.26,4.89,1.144,1,1,0,0
TXN104281,202.91,17,17.67,15.67,0.216,1,0,1,0
TXN101914,53.0,6,18.4,5.78,1.226,1,1,0,0
TXN111459,57.49,5,6.64,6.18,1.654,1,1,1,0
TXN102136,862.15,15,2.63,11.81,0.77,1,0,0,0
TXN110040,109.75,15,17.85,5.71,1.07,0,1,0,0
TXN110953,19.1,19,12.77,4.22,1.896,1,1,0,0
TXN104322,5.23,19,18.93,9.03,0.718,0,0,0,0
TXN101013,12.9,0,3.63,4.98,0.375,1,0,1,0
TXN114005,70.73,21,4.21,0.81,2.003,0,1,0,0
TXN100265,187.47,15,24.42,1.05,0.984,0,1,0,0
TXN109567,42.25,12,9.26,9.3,0.039,1,1,0,0
TXN103370,97.26,16,3.7,15.63,1.156,1,0,0,0
TXN109777,62.48,16,0.66,3.52,0.759,0,0,1,0
TXN109230,9.43,16,14.44,5.1,1.487,1,0,0,0
TXN102157,14.68,4,8.27,6.78,0.904,1,0,0,0
TXN113124,181.43,17,16.55,14.69,0.79,1,1,1,0
TXN114816,206.24,20,54.35,4.54,2.444,0,0,1,1
TXN111470,41.48,8,0.82,12.52,0.864,1,0,1,0
TXN101972,58.99,20,1.31,3.86,0.593,0,1,0,0
TXN108922,27.43,14,8.96,0.77,1.047,0,1,0,0
TXN105329,47.33,6,9.91,12.87,1.564,1,1,0,0
TXN100999,45.85,9,2.89,4.66,0.136,0,1,0,0
TXN104400,10.1,16,16.43,4.2,2.834,1,1,0,0
TXN114790,17.31,9,43.12,30.32,1.933,0,0,0,1
TXN109602,15.54,8,12.94,2.15,1.636,1,0,1,0
TXN101665,26.72,18,11.3,4.55,1.157,0,1,0,0
TXN102518,73.2,15,24.72,2.4,0.631,1,1,0,0
TXN111748,110.83,10,13.5,0.49,1.698,1,1,0,0
TXN105503,103.21,16,13.35,6.58,1.359,1,1,0,0
TXN105219,135.25,12,9.51,8.31,1.854,1,1,0,0
TXN106282,71.25,7,17.88,0.42,0.908,1,0,0,0
TXN109989,267.61,16,7.01,4.87,0.334,1,1,0,0
TXN110890,12.76,9,16.61,10.86,0.464,1,0,1,0
TXN112345,114.22,18,2.64,1.04,1.669,1,1,1,0
TXN106900,54.47,3,0.03,15.51,0.42,1,1,0,0
TXN101717,79.23,11,19.89,16.72,1.997,1,1,0,0
TXN113032,78.36,16,13.15,4.86,0.561,1,1,0,0
TXN102123,46.59,18,9.88,2.58,1.262,1,1,1,0
TXN109884,90.4,0,11.99,8.69,1.064,0,0,0,0
TXN101184,36.35,19,9.29,8.74,1.501,1,1,0,0
TXN113911,38.09,17,3.85,20.89,1.675,1,1,0,0
TXN102771,54.19,2,9.26,9.84,0.017,1,1,0,0
TXN111301,14.2,0,2.53,0.39,0.628,0,1,1,0
TXN105552,9.66,15,7.01,22.83,1.109,1,0,0,0
TXN103852,16.65,10,9.33,1.53,0.536,1,0,0,0
TXN111626,5.37,4,1.65,4.24,0.672,1,1,1,0
TXN102496,32.97,12,6.81,10.19,0.315,1,1,1,0
TXN111276,199.5,4,7.93,16.72,1.458,1,1,0,0
TXN105086,192.17,13,20.65,7.75,1.152,0,1,0,0
TXN111203,18.42,23,6.32,5.71,0.819,1,1,1,0
TXN103404,28.5,14,9.49,7.96,2.094,1,1,0,0
TXN103936,40.54,10,5.25,6.33,1.156,1,0,0,0
TXN108629,46.18,6,13.57,0.96,0.859,1,1,0,0
TXN106280,6.05,10,3.86,0.31,0.501,1,1,1,0
TXN100834,102.13,0,6.99,6.44,0.691,1,1,0,0
TXN111864,15.32,18,6.08,3.5,0.183,0,0,0,0
TXN101542,24.28,5,5.48,4.24,0.458,1,0,0,0
TXN109601,14.57,19,9.7,4.17,0.892,1,0,0,0
TXN114688,30.24,1,8.22,27.85,1.069,0,1,1,1
TXN102395,48.62,13,17.38,4.15,0.272,1,1,0,0
TXN104787,159.89,17,11.8,7.62,0.754,1,0,1,0
TXN109279,19.44,7,7.73,3.11,1.615,1,1,0,0
TXN108236,89.51,6,11.58,7.59,1.398,1,1,1,0
TXN107263,23.29,18,6.64,10.34,0.908,0,0,0,0
TXN101162,76.82,15,1.03,5.92,1.091,1,0,0,0
TXN105310,16.64,20,6.68,5.76,1.435,1,0,1,0
TXN104766,97.62,23,2.24,17.75,1.257,0,1,0,0
TXN110851,11.49,20,8.81,10.14,1.961,1,0,1,0
TXN109917,5.79,15,6.54,3.21,0.82,1,1,1,0
TXN114866,105.67,0,57.5,39.53,0.262,1,0,1,1
TXN114619,32.69,18,11.63,9.57,1.078,1,1,0,0
TXN113709,51.43,0,16.25,7.41,0.218,1,1,0,0
TXN105342,6.82,18,3.11,3.78,1.68,1,0,1,0
TXN106605,118.72,21,5.24,16.28,0.971,1,0,0,0
TXN112142,5.98,14,15.8,1.69,1.39,1,0,0,0
TXN111012,6.06,12,13.69,3.99,2.033,0,1,0,0
TXN104544,448.43,23,11.65,2.76,0.892,1,0,1,0
TXN101210,11.31,15,1.69,2.3,0.808,1,0,0,0
TXN104220,13.74,16,12.22,4.32,1.547,1,1,1,0
TXN109818,76.17,14,0.01,3.1,0.782,0,0,1,0
TXN101959,7.96,12,7.66,8.86,0.659,1,1,0,0
TXN100842,58.19,12,4.04,4.93,0.051,1,1,0,0
TXN100749,79.48,13,8.2,4.99,1.983,0,1,1,0
TXN112696,37.41,7,19.16,9.37,0.739,0,1,0,0
TXN109569,32.38,7,9.29,10.95,0.741,1,1,0,0
TXN100115,21.01,22,22.94,9.76,1.099,1,1,0,0
TXN113513,231.48,10,1.03,6.97,1.35,1,1,1,0
TXN112431,22.64,1,12.37,8.49,1.262,1,1,0,0
TXN107832,33.73,19,21.84,6.91,1.542,1,1,0,0
TXN111425,52.11,6,2.18,5.67,1.158,1,1,0,0
TXN109046,20.08,21,5.39,4.62,2.477,1,0,0,0
TXN114230,66.54,16,19.93,2.99,1.063,0,1,0,0
TXN112925,3.64,18,5.41,6.17,0.619,1,0,1,0
TXN109004,9.14,0,12.47,6.09,0.754,1,1,0,0
TXN110111,40.29,15,6.03,0.9,0.897,1,1,0,0
TXN104369,15.72,16,7.85,4.79,1.744,1,1,0,0
TXN103916,13.43,11,4.9,0.45,1.661,1,1,0,0
TXN105424,20.81,18,10.83,10.94,1.338,1,1,1,0
TXN107281,159.55,5,22.0,5.96,1.686,0,0,1,0
TXN109974,110.63,20,7.33,5.77,1.301,1,0,0,0
TXN110004,21.67,8,0.43,5.7,1.632,0,0,0,0
TXN109578,5.43,6,15.24,6.47,1.195,1,0,0,0
TXN103162,67.33,6,24.74,6.66,2.258,1,1,1,0
TXN104404,73.25,10,15.9,9.06,1.486,1,1,1,0
TXN113905,26.28,13,2.63,2.02,2.02,1,1,0,0
TXN109467,38.97,12,5.57,2.71,0.071,1,1,0,0
TXN107268,64.72,10,6.54,8.13,1.505,1,0,0,0
TXN114337,40.2,0,15.04,0.71,1.457,1,1,0,0
TXN103508,112.99,3,15.12,3.44,0.559,0,0,1,0
TXN112130,33.56,12,15.1,5.32,0.859,1,1,0,0
TXN106809,6.66,13,12.03,8.82,1.661,1,1,1,0
TXN112756,16.89,11,3.11,4.01,0.129,1,0,0,0
TXN110121,17.05,17,4.84,2.53,1.298,1,0,1,0
TXN114929,147.77,18,51.36,27.25,2.106,0,0,1,1
TXN110846,73.43,23,9.02,8.68,0.346,0,1,1,0
TXN103560,38.99,18,2.17,8.5,1.026,1,1,1,0
TXN105334,4.5,7,3.4,1.67,1.568,1,1,0,0
TXN104987,41.86,10,0.52,2.16,0.659,1,0,0,0
TXN100523,30.36,14,1.49,14.2,0.716,1,0,0,0
TXN107767,39.9,17,11.37,6.78,1.217,0,0,0,0
TXN107222,52.75,13,3.28,15.11,1.55,1,1,0,0
TXN112165,16.9,11,8.34,0.78,1.188,1,1,1,0
TXN101097,8.53,8,9.33,13.87,2.165,1,0,0,0
TXN106753,69.99,1,13.88,4.43,0.026,0,0,0,0
TXN110006,65.06,14,1.82,0.73,0.854,0,1,0,0
TXN100492,40.32,19,0.7,2.26,0.638,0,1,0,0
TXN102510,37.56,7,10.17,0.7,1.321,1,0,1,0
TXN110648,62.55,20,12.33,10.61,1.683,0,1,0,0
TXN111021,12.44,5,2.54,0.14,1.162,1,0,1,0
TXN109425,66.66,4,21.91,1.77,1.52,0,0,1,0
TXN108486,41.64,5,2.51,9.36,0.742,1,1,0,0
TXN106223,59.39,17,4.4,0.63,1.061,1,1,1,0
TXN112778,149.38,13,5.7,12.19,2.006,1,1,0,0
TXN102106,11.69,13,16.0,10.22,1.387,1,1,1,0
TXN108796,20.04,16,9.58,8.68,1.014,1,0,0,0
TXN101031,70.99,16,0.43,21.3,2.266,0,0,0,0
TXN104844,59.51,15,8.56,15.43,1.283,1,0,0,0
TXN104539,478.82,10,12.91,7.29,1.166,0,1,1,0
TXN114257,72.96,17,8.28,6.9,1.185,1,0,0,0
TXN110074,85.3,4,12.61,7.47,1.524,1,1,1,0
TXN113876,62.4,12,17.7,9.32,1.325,1,1,0,0
TXN106747,5.2,23,25.23,6.59,1.446,1,1,0,0
TXN100146,19.64,10,22.47,7.43,0.659,1,0,1,0
TXN103839,126.72,5,12.92,9.75,0.489,1,1,1,0
TXN108327,34.39,11,15.19,6.17,1.748,1,1,0,0
TXN100041,159.39,13,14.42,6.33,1.641,0,1,1,0
TXN105073,38.28,0,8.99,12.17,1.478,1,1,0,0
TXN106038,31.36,15,3.25,1.17,1.867,1,0,0,0
TXN112276,38.49,14,8.48,18.51,0.837,1,1,0,0
TXN106768,103.97,10,5.92,4.68,1.756,1,1,0,0
TXN102298,135.79,19,12.23,13.09,3.3,1,1,0,0
TXN101041,18.06,20,14.83,3.5,0.912,1,1,0,0
TXN113531,113.75,23,5.5,6.74,1.196,1,1,0,0
TXN104227,62.21,9,0.06,6.11,1.09,1,1,1,0
TXN108447,16.99,15,2.7,3.71,0.648,1,1,0,0
TXN109771,3.67,9,9.07,5.68,2.02,0,1,0,0
TXN112997,77.96,16,3.4,5.2,0.583,0,1,1,0
TXN111761,54.24,20,10.6,0.55,1.297,1,1,0,0
TXN101020,30.79,10,11.85,3.6,1.121,1,0,1,0
TXN113887,52.81,23,17.7,1.11,0.895,1,1,0,0
TXN108834,11.19,7,4.89,4.34,0.695,0,1,0,0
TXN108683,148.94,6,1.06,3.99,0.57,1,0,1,0
TXN113318,79.65,13,13.96,3.5,1.179,1,1,0,0
TXN106246,56.6,23,1.35,13.86,0.112,1,1,0,0
TXN107769,36.72,13,16.22,4.47,0.864,1,1,0,0
TXN110215,168.23,4,9.1,1.97,0.388,1,0,0,0
TXN107247,43.14,16,16.42,14.14,0.798,0,1,0,0
TXN107759,24.17,5,2.74,1.47,1.937,1,0,1,0
TXN106548,57.65,10,24.71,0.22,1.528,1,1,0,0
TXN108006,19.0,17,1.35,2.91,2.606,0,1,0,0
TXN108383,100.21,17,3.51,3.07,1.316,1,1,0,0
TXN109770,53.88,14,5.36,16.46,2.17,1,1,0,0
TXN110814,39.39,2,3.12,3.13,1.707,1,1,0,0
TXN102262,100.29,19,12.86,6.57,1.319,0,1,0,0
TXN104692,40.47,13,20.93,6.39,0.62,1,0,0,0
TXN103972,121.92,13,0.03,3.78,1.582,1,1,0,0
TXN104946,127.82,16,11.74,0.7,0.353,1,0,0,0
TXN103654,11.1,18,7.16,7.49,0.698,0,0,0,0
TXN111109,79.14,13,8.95,4.7,1.919,1,0,0,0
TXN104931,46.5,10,1.48,12.31,1.216,1,0,0,0
TXN100221,7.79,21,12.34,28.14,1.882,0,0,0,0
TXN113180,33.77,17,5.45,3.32,0.936,1,1,1,0
TXN103051,15.65,10,4.91,7.15,1.55,0,1,1,0
TXN111690,44.42,17,15.15,8.32,1.779,0,0,0,0
TXN111801,28.54,12,16.72,20.63,1.168,1,1,0,0
TXN103853,42.85,8,20.25,10.82,0.925,1,1,0,0
TXN101057,32.37,11,2.56,1.42,1.193,0,0,1,0
TXN101016,33.57,23,11.83,0.76,0.704,1,1,1,0
TXN100375,4.89,17,15.08,4.4,1.672,1,0,0,0
TXN103368,17.99,14,16.15,2.71,2.312,1,1,1,0
TXN113879,6.64,17,0.04,12.04,1.297,1,1,0,0
TXN104271,7.76,8,24.09,0.76,0.116,1,0,0,0
TXN101626,19.46,17,1.04,6.06,1.022,0,0,1,0
TXN101177,58.89,12,8.76,15.5,0.792,1,1,0,0
TXN108437,19.97,10,5.0,0.3,0.394,1,1,0,0
TXN112552,27.81,13,9.77,6.34,2.307,1,0,0,0
TXN108742,27.07,23,0.41,4.95,0.994,1,1,0,0
TXN100092,38.97,17,5.07,0.25,1.096,0,0,0,0
TXN107153,20.77,8,0.48,12.5,1.321,1,1,0,0
TXN103848,29.84,5,3.9,1.48,1.171,0,0,0,0
TXN103896,18.0,5,14.24,2.44,1.107,0,1,0,0
TXN106737,13.61,12,4.27,1.92,0.364,1,1,0,0
TXN102998,17.9,18,9.62,1.8,0.379,0,0,0,0
TXN106359,66.2,6,2.2,6.67,1.093,0,1,0,0
TXN102024,5.68,0,6.55,23.59,1.583,1,0,0,0
TXN108731,26.48,19,17.36,6.21,1.237,0,0,0,0
TXN108606,7.7,8,25.99,18.67,0.087,0,1,1,0
TXN108094,14.08,13,5.55,15.88,1.545,1,1,0,0
TXN106735,65.88,20,21.14,9.73,1.26,0,1,0,0
TXN110855,304.94,13,8.51,9.13,1.606,1,1,1,0
TXN103150,9.5,12,4.64,2.14,0.611,0,1,0,0
TXN111718,99.11,11,17.46,6.67,1.651,1,0,1,0
TXN107763,14.67,10,22.49,10.88,1.905,1,1,1,0
TXN112726,22.28,17,7.46,8.09,2.13,1,1,0,0
TXN109581,86.76,21,8.31,10.48,0.747,0,0,1,0
TXN101349,6.39,19,14.41,0.19,1.808,1,0,1,0
TXN105967,70.26,16,17.11,1.43,0.807,1,1,1,0
TXN103686,9.99,5,7.59,0.01,0.666,1,0,1,0
TXN104417,11.74,17,9.39,4.71,1.581,0,0,0,0
TXN104405,21.84,8,3.66,3.55,0.993,1,0,1,0
TXN109228,9.11,6,12.99,17.34,0.584,0,1,1,0
TXN106370,33.94,6,14.07,3.58,0.983,1,1,0,0
TXN105216,17.19,17,23.33,2.7,1.255,0,1,1,0
TXN107613,75.44,15,0.46,0.38,1.541,1,1,0,0
TXN104122,15.12,17,0.14,2.48,0.306,1,1,0,0
TXN102391,73.12,8,18.05,5.91,1.143,0,0,0,0
TXN103371,119.08,6,8.93,1.82,2.075,0,1,1,0
TXN113839,435.84,16,16.52,4.69,1.771,1,0,1,0
TXN113868,34.77,13,4.93,9.44,0.667,1,0,0,0
TXN112448,38.41,21,13.43,9.07,1.476,0,1,1,0
TXN103570,43.17,17,9.13,12.98,1.569,1,1,1,0
TXN106308,79.63,10,23.58,7.61,0.496,1,1,0,0
TXN104135,200.3,17,1.98,0.49,1.225,0,1,1,0
TXN107294,34.26,9,9.31,8.26,2.003,1,1,0,0
TXN107543,58.88,3,14.44,11.81,0.581,1,1,0,0
TXN102608,12.15,12,8.76,14.19,0.818,1,1,1,0
TXN106121,56.03,12,23.5,0.17,1.347,1,1,0,0
TXN112175,28.51,18,28.31,5.2,0.098,1,1,1,0
TXN112007,80.47,11,11.04,10.14,1.198,1,1,1,0
TXN105137,187.29,7,23.8,10.02,0.25,1,1,0,0
TXN101155,17.02,17,13.81,1.18,0.458,1,1,1,0
TXN110825,85.63,16,4.84,1.09,1.622,1,1,0,0
TXN103363,67.47,7,3.87,7.51,1.076,1,0,1,0
TXN104477,26.0,6,6.48,1.2,1.756,1,0,0,0
TXN111508,102.62,13,12.1,2.25,0.304,1,0,1,0
TXN109977,8.91,19,13.74,1.55,1.192,1,0,0,0
TXN111939,116.71,16,12.85,3.2,0.2,1,1,0,0
TXN114513,976.5,4,26.71,1.97,0.612,1,0,0,0
TXN101487,71.73,12,9.64,16.82,1.58,1,0,0,0
TXN109867,33.27,13,17.22,1.98,1.395,1,0,0,0
TXN109932,273.11,7,2.56,9.0,1.089,1,0,0,0
TXN104784,12.7,2,30.83,3.78,0.494,1,1,0,0
TXN103376,13.99,15,3.83,3.61,0.427,1,1,0,0
TXN101990,19.41,12,12.64,5.04,1.067,0,1,0,0
TXN104552,17.62,1,5.7,20.91,1.296,0,0,1,0
TXN107258,31.38,0,3.94,16.34,0.897,1,0,1,0
TXN101215,4.04,8,19.04,1.05,0.839,1,1,1,0
TXN112174,12.83,21,20.67,4.66,1.311,1,1,0,0
TXN109612,6.59,15,0.26,0.45,2.138,1,0,1,0
TXN113173,11.62,20,1.36,0.83,1.478,0,0,0,0
TXN107576,45.54,12,4.32,10.82,0.4,1,1,0,0
TXN111036,45.88,16,6.73,2.56,2.035,1,0,0,0
TXN100933,43.3,4,19.79,10.57,1.494,0,0,0,0
TXN111827,61.43,5,5.88,6.32,2.192,1,1,1,0
TXN113982,4.96,18,13.55,12.89,0.377,1,0,1,0
TXN112515,25.13,20,6.92,5.94,1.962,1,1,0,0
TXN102162,193.27,17,6.89,2.25,1.684,1,1,0,0
TXN105359,8.69,23,7.72,7.79,2.079,0,1,0,0
TXN105293,26.64,20,1.47,7.06,0.903,1,0,0,0
TXN111789,125.54,3,20.4,4.36,1.461,0,0,0,0
TXN106996,41.93,15,3.98,2.13,1.219,1,0,1,0
TXN105464,24.87,20,22.83,1.89,0.045,0,1,1,0
TXN106662,40.24,5,8.08,3.64,1.354,1,0,0,0
TXN112045,41.38,15,3.88,13.68,1.335,1,1,1,0
TXN106427,73.25,5,2.28,15.2,0.698,0,1,0,0
TXN114466,25.21,0,0.18,2.13,0.113,1,1,0,0
TXN105300,10.79,17,11.51,1.91,1.364,1,1,0,0
TXN103946,35.83,8,7.08,5.2,0.382,1,1,0,0
TXN104447,48.85,8,5.43,7.17,1.062,1,1,1,0
TXN111217,46.37,23,3.74,3.46,0.348,1,1,1,0
TXN111868,20.91,11,0.14,3.73,0.506,1,0,0,0
TXN108015,48.28,12,23.16,9.51,1.21,1,0,0,0
TXN104361,60.41,10,8.84,0.63,0.479,1,0,0,0
TXN105988,10.36,10,11.33,6.02,0.436,1,1,0,0
TXN111138,23.16,15,8.87,1.72,0.104,0,1,1,0
TXN111268,23.47,4,7.43,20.65,0.849,1,0,0,0
TXN106962,17.52,14,13.66,2.76,0.647,1,1,0,0
TXN114974,147.67,22,32.24,2.58,2.476,0,0,1,1
TXN113153,10.53,12,17.83,12.23,0.054,1,1,0,0
TXN112609,100.98,21,1.6,12.87,1.324,1,1,0,0
TXN103433,120.69,4,3.5,2.1,1.039,1,1,0,0
TXN107745,36.02,12,7.48,4.4,0.069,1,0,1,0
TXN104467,4.19,9,20.08,3.28,1.036,0,0,0,0
TXN107290,12.4,9,7.14,10.58,0.527,1,1,0,0
TXN114390,26.99,18,11.86,1.63,0.739,1,0,0,0
TXN101452,14.06,18,18.03,7.25,1.931,1,1,0,0
TXN114842,32.17,8,59.52,57.41,4.204,1,0,0,1
TXN112713,34.3,5,17.74,7.79,1.555,1,1,1,0
TXN102361,117.08,14,0.64,1.11,1.366,1,1,0,0
TXN103729,83.11,17,9.44,7.56,1.262,1,0,1,0
TXN106931,117.98,11,10.03,5.41,1.004,0,1,0,0
TXN105944,21.13,22,6.7,1.05,1.639,1,1,0,0
TXN101172,93.87,15,5.03,9.01,1.947,1,1,0,0
TXN112229,86.49,7,3.66,3.8,2.443,0,1,1,0
TXN102836,6.61,21,9.95,1.1,0.137,1,1,0,0
TXN106040,5.91,16,23.1,6.25,0.554,1,0,0,0
TXN103151,14.99,9,1.26,0.87,0.932,1,1,0,0
TXN111759,31.63,2,4.44,2.99,1.735,1,1,0,0
TXN114078,56.42,15,12.75,12.35,0.469,0,0,0,0
TXN108350,20.26,21,4.19,5.42,1.836,0,1,0,0
TXN112062,23.38,12,6.82,10.52,0.925,1,0,0,0
TXN102256,28.2,8,9.7,8.83,1.314,0,1,0,0
TXN109272,24.64,6,5.95,8.58,0.607,1,0,0,0
TXN103922,33.34,4,12.0,1.61,0.718,1,0,0,0
TXN107636,83.18,19,10.42,9.82,1.569,1,1,1,0
TXN106245,152.43,18,6.44,2.68,0.636,1,0,0,0
TXN111504,207.98,17,6.66,9.95,0.818,0,0,0,0
TXN100062,167.39,19,6.54,8.53,1.98,1,0,1,0
TXN104201,33.54,22,4.65,2.37,2.379,1,1,0,0
TXN114177,98.07,18,10.29,2.66,1.075,1,1,0,0
TXN104472,20.51,10,11.76,7.74,0.851,1,1,0,0
TXN105832,15.33,17,5.97,16.34,1.868,1,0,1,0
TXN112653,47.21,3,13.66,4.38,0.076,0,1,1,0
TXN104915,32.16,10,7.92,6.97,0.612,1,0,1,0
TXN106205,89.71,14,6.69,4.9,0.665,0,1,0,0
TXN114421,50.02,17,16.2,2.34,1.147,1,1,1,0
TXN110601,25.8,16,2.78,0.63,1.85,0,1,0,0
TXN110109,12.59,8,6.38,4.01,1.079,1,0,0,0
TXN112562,14.96,10,5.74,7.54,1.425,1,1,1,0
TXN111478,126.29,9,9.63,11.19,1.796,0,0,0,0
TXN113866,5.87,20,17.09,0.53,1.305,1,0,0,0
TXN113609,76.62,7,3.54,7.37,1.072,1,0,0,0
TXN103815,237.47,9,5.98,6.74,1.584,0,1,1,0
TXN106449,18.22,15,20.58,10.28,0.469,1,0,0,0
TXN104351,8.27,23,7.32,11.93,0.512,0,0,0,0
TXN103010,20.31,13,5.62,4.71,0.795,1,1,0,0
TXN106526,10.34,8,11.19,16.46,0.004,1,1,0,0
TXN114836,302.38,17,42.18,24.76,1.552,0,0,1,1
TXN101619,39.84,15,14.85,5.16,1.667,1,1,0,0
TXN106197,18.92,11,13.96,11.39,1.267,0,0,1,0
TXN103422,11.07,16,19.55,4.9,1.076,1,0,0,0
TXN108567,78.62,10,8.6,4.19,0.835,0,0,0,0
TXN110644,82.78,17,18.87,4.36,1.506,1,0,0,0
TXN104333,130.45,14,8.0,5.35,1.351,1,0,0,0
TXN110655,38.21,23,10.31,9.23,1.309,1,0,1,0
TXN106299,29.73,16,20.93,9.99,0.836,1,1,1,0
TXN100536,162.62,15,13.51,5.36,1.192,1,0,0,0
TXN104655,80.37,11,10.26,8.97,1.01,0,0,1,0
TXN109242,84.57,2,0.38,14.22,1.443,1,0,1,0
TXN110706,26.46,3,21.03,1.66,0.32,0,1,0,0
TXN110295,30.83,16,4.84,7.19,1.881,0,1,0,0
TXN105814,22.02,6,0.95,4.83,1.814,0,0,0,0
TXN102564,246.36,22,10.35,7.03,0.087,1,0,0,0
TXN113421,27.73,9,16.22,6.99,0.984,1,0,0,0
TXN104424,68.77,4,0.54,4.75,1.581,0,1,0,0
TXN101241,64.51,2,16.02,1.64,0.488,0,1,0,0
TXN101054,116.45,16,19.5,0.47,1.872,0,1,1,0
TXN111536,20.07,14,12.06,10.09,1.195,1,1,1,0
TXN102324,20.46,10,2.31,20.4,0.671,1,1,0,0
TXN109125,194.09,6,32.42,7.84,1.538,0,1,0,0
TXN107072,37.19,11,11.73,9.88,1.074,1,1,0,0
TXN100991,19.27,15,16.18,3.71,0.888,1,1,0,0
TXN107121,54.61,16,26.57,7.33,0.359,0,1,0,0
TXN105227,33.15,21,17.67,19.94,0.492,0,0,0,0
TXN106410,10.27,23,1.9,12.74,1.591,1,1,0,0
TXN112093,91.68,13,4.62,15.08,0.362,1,0,0,0
TXN102828,26.31,13,28.6,2.57,0.754,0,1,0,0
TXN111717,47.95,13,6.33,19.09,1.05,0,1,0,0
TXN113968,76.23,20,11.56,9.8,1.185,1,1,0,0
TXN107343,14.28,10,2.8,22.88,2.738,1,0,1,0
TXN113024,121.8,6,2.96,9.49,0.725,0,0,1,0
TXN108736,64.61,15,7.51,7.7,0.81,1,1,1,0
TXN114503,22.16,23,15.28,3.62,1.363,1,0,0,0
TXN105199,14.64,6,6.52,6.67,1.448,1,1,0,0
TXN109143,11.52,12,10.81,6.44,0.722,0,0,1,0
TXN111595,38.88,19,13.0,5.33,0.49,1,0,1,0
TXN102961,92.87,17,16.9,3.53,1.679,1,1,1,0
TXN111521,117.23,20,2.62,5.22,0.464,1,1,0,0
TXN112055,21.25,6,0.3,0.56,1.78,1,0,1,0
TXN107505,12.67,18,12.06,0.21,1.052,1,0,0,0
TXN105131,16.86,20,6.75,5.26,1.613,0,1,0,0
TXN114121,68.25,11,7.08,1.75,1.384,1,1,0,0
TXN109266,32.23,18,18.59,3.29,0.94,1,1,0,0
TXN114067,30.19,7,7.15,10.51,0.89,1,0,1,0
TXN102042,205.02,4,23.0,1.0,1.428,1,1,1,0
TXN113143,299.44,9,16.2,11.16,1.993,0,1,0,0
TXN112283,88.74,14,13.05,8.89,0.907,0,1,0,0
TXN108228,8.57,3,1.1,20.85,0.083,1,0,1,0
TXN105884,31.25,12,5.35,10.46,1.6,1,1,0,0
TXN113785,196.5,14,17.85,5.28,1.251,0,1,1,0
TXN111924,156.89,14,3.82,7.43,0.177,1,0,1,0
TXN106341,67.95,15,6.18,2.82,0.867,1,1,1,0
TXN114573,13.03,7,10.06,2.85,1.021,1,1,0,0
TXN102379,42.16,6,4.91,10.52,0.955,1,1,0,0
TXN113969,83.71,10,4.64,3.34,1.162,1,1,0,0
TXN105373,4.64,15,18.36,4.4,0.286,1,1,1,0
TXN104595,26.08,14,12.5,1.28,0.554,1,0,0,0
TXN105160,39.44,14,4.58,7.04,1.648,0,0,0,0
TXN100773,59.93,13,4.3,3.52,1.828,1,0,1,0
TXN105324,61.04,3,1.93,2.26,1.343,1,1,0,0
TXN111731,21.9,14,5.87,3.59,0.166,1,0,0,0
TXN112230,49.55,15,12.0,4.99,1.012,1,1,0,0
TXN113105,41.74,17,4.23,6.89,1.748,1,1,0,0
TXN113858,54.41,11,2.89,2.41,0.747,1,0,1,0
TXN110413,42.31,5,1.83,12.86,1.501,1,1,0,0
TXN100163,7.11,8,30.04,3.21,1.792,0,1,1,0
TXN100894,56.17,4,8.54,3.43,1.336,1,1,0,0
TXN100266,15.06,13,2.6,4.62,1.763,0,0,0,0
TXN111074,33.58,13,15.6,5.62,0.827,1,0,1,0
TXN111487,34.75,2,15.67,10.18,1.303,0,1,1,0
TXN106543,83.25,13,8.63,1.32,0.595,1,1,0,0
TXN106499,35.01,23,3.88,1.9,0.627,0,0,0,0
TXN110748,12.73,18,26.36,6.51,0.953,1,1,0,0
TXN100760,86.34,11,13.08,3.19,1.307,1,1,1,0
TXN102337,30.07,10,0.8,2.28,0.896,0,0,0,0
TXN109109,20.99,0,7.58,5.0,0.371,1,0,0,0
TXN114910,63.05,5,74.01,19.45,5.914,0,0,0,1
TXN107978,36.13,5,10.41,1.12,0.191,1,0,0,0
TXN114504,38.64,16,14.07,12.14,0.164,0,1,0,0
TXN111474,27.42,4,2.22,4.69,0.742,0,1,1,0
TXN113387,17.36,18,11.23,6.19,1.447,1,1,0,0
TXN107439,34.43,15,1.11,1.59,1.906,0,1,1,0
TXN108973,13.8,12,3.32,0.23,0.393,1,0,0,0
TXN105003,70.86,22,13.12,9.69,0.986,1,0,1,0
TXN104331,10.07,16,0.83,12.21,1.489,0,1,1,0
TXN113493,73.81,19,5.35,8.39,1.105,1,1,1,0
